application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission
5724,Female,FALSE,3.24,STEM,White,670,6,PE/VC,Admit
5725,Male,FALSE,3.49,Business,Hispanic,680,6,Other,NA
5726,Male,FALSE,3.29,STEM,Hispanic,690,5,Real Estate,NA
5727,Male,FALSE,3.16,Business,Asian,640,5,Retail,NA
5728,Female,FALSE,3.33,Humanities,Black,680,6,Health Care,Admit
5729,Male,FALSE,2.98,Humanities,Hispanic,590,5,Investment Banking,NA
5730,Female,FALSE,3.16,Business,White,580,2,Consulting,NA
5731,Male,FALSE,3.31,STEM,Asian,760,5,Technology,NA
5732,Male,FALSE,3.06,Humanities,Asian,660,5,Investment Banking,NA
5733,Female,FALSE,3.34,Humanities,Black,670,4,Nonprofit/Gov,NA
5734,Female,TRUE,3.51,Humanities,NA,720,6,Consulting,NA
5735,Female,FALSE,3.32,STEM,Asian,670,4,Technology,Admit
5736,Male,FALSE,3.19,Business,Black,600,4,Technology,NA
5737,Female,FALSE,3.37,Business,Hispanic,650,4,Consulting,NA
5738,Female,FALSE,3.02,Business,Black,580,4,Consulting,NA
5739,Female,FALSE,2.94,Humanities,Black,610,5,Consulting,NA
5740,Female,TRUE,2.96,Business,NA,650,5,Consulting,NA
5741,Male,FALSE,3.18,STEM,Asian,640,4,Technology,NA
5742,Female,FALSE,3.52,Humanities,Black,630,7,PE/VC,NA
5743,Male,FALSE,3.42,Humanities,Hispanic,690,5,Energy,NA
5744,Male,FALSE,3.29,Business,Asian,680,4,Technology,Admit
5745,Female,TRUE,3.09,STEM,NA,690,6,Consulting,NA
5746,Female,FALSE,3.17,Business,Black,710,6,Technology,NA
5747,Male,FALSE,2.98,Business,Asian,590,6,Consulting,NA
5748,Male,FALSE,3.24,Business,Hispanic,710,5,Technology,NA
5749,Male,FALSE,3.24,Business,Other,640,7,CPG,NA
5750,Male,FALSE,3.46,STEM,Asian,670,5,Consulting,NA
5751,Male,FALSE,3.19,Business,White,610,5,Consulting,NA
5752,Female,FALSE,3.05,Humanities,Asian,590,4,Consulting,NA
5753,Female,FALSE,3.03,STEM,White,630,5,Investment Management,NA
5754,Male,TRUE,3.31,Humanities,NA,620,6,Financial Services,NA
5755,Female,FALSE,3.34,Humanities,White,700,6,Consulting,Admit
5756,Male,TRUE,3.17,Humanities,NA,650,5,Consulting,NA
5757,Male,FALSE,3.44,STEM,Black,700,7,PE/VC,NA
5758,Female,FALSE,3.29,Business,White,650,5,PE/VC,NA
5759,Male,FALSE,3.12,STEM,Hispanic,590,6,Other,NA
5760,Female,FALSE,3.16,Business,White,610,5,Nonprofit/Gov,NA
5761,Male,FALSE,3.38,STEM,White,770,4,Nonprofit/Gov,Admit
5762,Male,FALSE,3.52,Humanities,Asian,670,5,Nonprofit/Gov,NA
5763,Male,FALSE,3.2,STEM,Black,730,6,Consulting,NA
5764,Female,TRUE,3.46,Business,NA,730,5,PE/VC,Admit
5765,Female,FALSE,2.99,Humanities,White,570,3,Nonprofit/Gov,NA
5766,Male,FALSE,3.15,Humanities,Black,630,5,Media/Entertainment,NA
5767,Female,FALSE,3.36,Humanities,Hispanic,670,3,PE/VC,NA
5768,Male,FALSE,3.51,Business,White,740,4,CPG,Admit
5769,Female,FALSE,3.34,STEM,White,620,4,Consulting,NA
5770,Male,FALSE,3.49,Humanities,Black,690,4,Real Estate,NA
5771,Male,TRUE,3.3,Humanities,NA,670,5,PE/VC,Admit
5772,Female,TRUE,3.09,Business,NA,620,5,Nonprofit/Gov,NA
5773,Female,FALSE,3.02,Business,Asian,640,6,Investment Management,NA
5774,Male,FALSE,3.21,Business,Black,680,4,PE/VC,NA
5775,Male,FALSE,3.25,Business,White,680,7,PE/VC,NA
5776,Female,FALSE,3.17,Humanities,White,690,4,Consulting,NA
5777,Male,TRUE,3.19,Humanities,NA,570,5,Consulting,NA
5778,Male,TRUE,3.23,STEM,NA,690,5,Consulting,NA
5779,Male,FALSE,3.14,STEM,White,640,6,Consulting,NA
5780,Male,FALSE,3.48,Business,White,750,4,PE/VC,NA
5781,Male,TRUE,3.15,Humanities,NA,570,6,Financial Services,NA
5782,Male,FALSE,3.37,Humanities,Asian,710,4,Technology,NA
5783,Female,TRUE,3.09,Humanities,NA,600,8,Consulting,NA
5784,Female,FALSE,3.57,Humanities,Hispanic,710,6,Consulting,NA
5785,Male,TRUE,3.38,Business,NA,670,5,Technology,NA
5786,Male,FALSE,3.33,Business,Black,630,7,PE/VC,NA
5787,Male,FALSE,3.17,Humanities,White,660,5,Health Care,NA
5788,Male,FALSE,3.4,Business,Black,620,5,Consulting,NA
5789,Female,FALSE,3.25,Humanities,Black,680,5,Consulting,NA
5790,Male,FALSE,3.05,Humanities,Black,590,5,Technology,NA
5791,Male,FALSE,3.18,Business,Black,690,5,PE/VC,NA
5792,Male,TRUE,3.66,Humanities,NA,680,5,Technology,Admit
5793,Male,FALSE,3.11,Humanities,White,580,5,Technology,NA
5794,Male,FALSE,2.95,Humanities,Hispanic,610,4,Investment Banking,NA
5795,Male,FALSE,3.18,STEM,White,710,4,Investment Banking,NA
5796,Male,FALSE,3.25,Business,Black,670,7,Consulting,Admit
5797,Male,FALSE,3.32,STEM,Asian,700,5,Investment Banking,NA
5798,Male,TRUE,3.35,Humanities,NA,680,4,PE/VC,NA
5799,Female,FALSE,3.27,Humanities,Other,730,5,Other,NA
5800,Male,TRUE,3.41,Humanities,NA,710,6,Consulting,NA
5801,Male,FALSE,3.28,Humanities,Asian,700,6,Consulting,NA
5802,Male,FALSE,3.27,STEM,Asian,670,5,Financial Services,Waitlist
5803,Male,FALSE,3.54,Humanities,Black,740,5,PE/VC,NA
5804,Male,FALSE,3.39,Humanities,Hispanic,720,5,PE/VC,NA
5805,Male,FALSE,3.1,STEM,Asian,600,5,PE/VC,NA
5806,Male,TRUE,3.35,STEM,NA,620,5,Financial Services,NA
5807,Male,FALSE,3.04,STEM,White,650,5,Energy,NA
5808,Female,FALSE,3.24,Business,White,590,5,Investment Banking,NA
5809,Male,FALSE,3.51,STEM,Hispanic,740,6,Financial Services,NA
5810,Male,TRUE,3.24,Humanities,NA,620,6,Nonprofit/Gov,NA
5811,Male,FALSE,3.41,Humanities,White,640,6,Financial Services,NA
5812,Male,FALSE,3.26,Humanities,Black,710,6,Nonprofit/Gov,NA
5813,Male,FALSE,3.35,Business,White,680,6,Nonprofit/Gov,NA
5814,Male,FALSE,3.43,Humanities,White,660,5,Consulting,NA
5815,Male,TRUE,3.27,Humanities,NA,660,5,Consulting,NA
5816,Male,FALSE,3.31,Humanities,Asian,710,6,Financial Services,Admit
5817,Female,FALSE,3.29,Humanities,Hispanic,640,3,Investment Management,NA
5818,Male,FALSE,3.26,Business,White,630,4,Financial Services,NA
5819,Male,TRUE,3.32,STEM,NA,670,7,Investment Banking,Admit
5820,Male,FALSE,3.21,STEM,Hispanic,610,3,Consulting,NA
5821,Female,FALSE,2.97,Business,Other,620,4,Investment Banking,NA
5822,Male,FALSE,3.47,Business,White,650,6,Financial Services,NA
5823,Male,FALSE,3.4,Humanities,White,690,5,Technology,Admit
5824,Male,TRUE,3.37,Humanities,NA,770,4,Consulting,NA
5825,Male,FALSE,3.36,STEM,White,610,5,PE/VC,NA
5826,Female,FALSE,3.49,Humanities,Other,780,4,PE/VC,NA
5827,Male,FALSE,3.32,STEM,White,690,5,PE/VC,Admit
5828,Male,FALSE,3.38,STEM,Asian,620,5,Technology,NA
5829,Male,FALSE,3.14,Humanities,White,640,5,Financial Services,NA
5830,Male,TRUE,3.4,Humanities,NA,680,5,Consulting,Admit
5831,Male,TRUE,3.23,Business,NA,620,4,Investment Banking,NA
5832,Female,FALSE,3.29,STEM,White,660,6,Health Care,Admit
5833,Female,FALSE,3.26,Humanities,White,570,5,PE/VC,NA
5834,Female,TRUE,3.28,Humanities,NA,570,6,Technology,NA
5835,Male,TRUE,3.36,Humanities,NA,690,6,PE/VC,Admit
5836,Male,FALSE,3.56,STEM,Hispanic,770,5,Financial Services,Waitlist
5837,Male,TRUE,3.08,STEM,NA,610,4,Investment Banking,NA
5838,Female,TRUE,3.11,Humanities,NA,630,5,Consulting,NA
5839,Male,FALSE,3.24,Business,Black,710,6,Nonprofit/Gov,NA
5840,Male,FALSE,3.25,STEM,Asian,610,5,Investment Management,NA
5841,Male,FALSE,2.98,Humanities,Hispanic,590,6,Nonprofit/Gov,NA
5842,Male,FALSE,3.46,Humanities,Black,690,5,Investment Banking,NA
5843,Male,FALSE,3.38,Humanities,Asian,700,4,PE/VC,NA
5844,Male,TRUE,3,Business,NA,650,5,Financial Services,NA
5845,Female,FALSE,3.34,STEM,White,710,4,Consulting,NA
5846,Male,FALSE,3.26,Humanities,Black,690,3,Technology,NA
5847,Female,FALSE,3.12,STEM,White,630,5,Technology,NA
5848,Male,FALSE,3.32,STEM,Asian,670,3,Technology,NA
5849,Male,FALSE,3.34,Humanities,Asian,660,4,Financial Services,NA
5850,Male,TRUE,3.37,Business,NA,730,6,Technology,Admit
5851,Female,FALSE,3.25,Business,White,670,4,Other,Admit
5852,Male,TRUE,3.09,Humanities,NA,580,5,Technology,NA
5853,Male,FALSE,3.27,STEM,White,700,5,Consulting,Admit
5854,Male,FALSE,3.34,Humanities,Black,700,5,Financial Services,NA
5855,Male,TRUE,3.32,Humanities,NA,720,6,PE/VC,Admit
5856,Male,FALSE,3.41,Humanities,Black,620,4,Consulting,NA
5857,Male,FALSE,3.48,Humanities,Hispanic,650,5,Consulting,NA
5858,Male,FALSE,3.07,STEM,Asian,620,3,Consulting,NA
5859,Male,FALSE,3.1,STEM,White,570,6,Nonprofit/Gov,NA
5860,Male,FALSE,3.16,Humanities,White,590,5,Technology,NA
5861,Female,FALSE,3.34,Humanities,White,630,5,PE/VC,NA
5862,Female,FALSE,3.09,STEM,Other,660,4,Consulting,NA
5863,Male,FALSE,3.15,Business,White,600,3,Investment Banking,NA
5864,Female,TRUE,3.11,Humanities,NA,610,5,Technology,NA
5865,Male,FALSE,3.39,Humanities,White,670,6,Financial Services,NA
5866,Male,TRUE,3.29,Humanities,NA,660,5,Consulting,NA
5867,Male,FALSE,3.24,Humanities,Black,660,3,Other,NA
5868,Male,FALSE,3.46,Business,Other,730,4,PE/VC,Admit
5869,Female,TRUE,3.55,Humanities,NA,740,6,Financial Services,Admit
5870,Female,TRUE,3.5,Business,NA,670,5,Investment Banking,NA
5871,Female,FALSE,3.28,Humanities,Black,660,5,Consulting,NA
5872,Male,FALSE,3.4,Humanities,Black,660,6,Other,NA
5873,Female,TRUE,3.34,Humanities,NA,670,5,Technology,NA
5874,Male,TRUE,3.15,Business,NA,590,4,Investment Management,NA
5875,Female,FALSE,3.42,Business,Black,680,4,Consulting,NA
5876,Male,FALSE,3.28,Business,White,620,3,Other,NA
5877,Male,FALSE,3.17,Humanities,Hispanic,670,4,Health Care,NA
5878,Male,FALSE,3.15,Humanities,Hispanic,610,6,Other,NA
5879,Female,TRUE,3.16,STEM,NA,590,4,Consulting,NA
5880,Male,TRUE,3.4,Humanities,NA,700,6,Health Care,NA
5881,Male,TRUE,3.12,STEM,NA,600,5,Consulting,NA
5882,Female,TRUE,3.2,Humanities,NA,660,5,Consulting,NA
5883,Male,FALSE,3.66,Humanities,Asian,710,7,Other,NA
5884,Female,FALSE,3.24,STEM,White,680,5,Consulting,Admit
5885,Female,FALSE,3.07,Humanities,White,640,5,Media/Entertainment,NA
5886,Male,FALSE,3.27,STEM,Hispanic,600,5,Financial Services,NA
5887,Male,FALSE,3.27,Humanities,Hispanic,670,3,PE/VC,NA
5888,Male,FALSE,3.32,STEM,Hispanic,590,4,Financial Services,NA
5889,Male,FALSE,3.22,Humanities,White,580,5,Health Care,NA
5890,Female,FALSE,3.29,Business,White,590,5,Investment Management,NA
5891,Male,TRUE,3.21,STEM,NA,670,5,Nonprofit/Gov,Waitlist
5892,Male,TRUE,3.06,Business,NA,610,5,CPG,NA
5893,Female,TRUE,3.44,Business,NA,630,6,Investment Banking,NA
5894,Female,TRUE,3.24,Humanities,NA,690,7,Consulting,NA
5895,Male,TRUE,3.1,Humanities,NA,620,5,Nonprofit/Gov,NA
5896,Male,TRUE,3.3,Humanities,NA,600,7,PE/VC,NA
5897,Male,TRUE,3.5,Business,NA,700,8,Consulting,NA
5898,Male,TRUE,3.11,Humanities,NA,590,6,PE/VC,NA
5899,Female,TRUE,3.31,Humanities,NA,660,5,Consulting,Admit
5900,Female,TRUE,3.51,Humanities,NA,650,6,Consulting,NA
5901,Male,TRUE,3.19,Business,NA,600,4,Consulting,NA
5902,Female,FALSE,3.41,Humanities,Asian,650,3,PE/VC,NA
5903,Male,FALSE,3.5,Business,Hispanic,670,7,Other,NA
5904,Male,TRUE,3.06,STEM,NA,680,4,Consulting,NA
5905,Female,TRUE,3.3,Humanities,NA,640,6,Nonprofit/Gov,NA
5906,Male,TRUE,3.33,STEM,NA,650,5,Other,NA
5907,Female,TRUE,3.09,STEM,NA,660,5,Investment Management,NA
5908,Male,TRUE,3.24,Business,NA,600,3,PE/VC,NA
5909,Male,FALSE,3.32,STEM,White,590,5,Consulting,NA
5910,Male,FALSE,3.66,Business,White,770,5,Other,Admit
5911,Female,FALSE,3.57,STEM,Asian,720,3,Health Care,NA
5912,Male,FALSE,3.13,Humanities,Asian,600,6,Health Care,NA
5913,Male,TRUE,3.26,STEM,NA,660,6,Financial Services,NA
5914,Male,FALSE,3.16,Business,White,610,5,Nonprofit/Gov,NA
5915,Male,FALSE,3.2,Business,Black,670,4,Nonprofit/Gov,NA
5916,Female,TRUE,3.23,STEM,NA,670,3,PE/VC,NA
5917,Male,FALSE,3.33,Humanities,Asian,610,6,Financial Services,NA
5918,Female,FALSE,3.45,STEM,White,690,6,Consulting,NA
5919,Male,FALSE,3.44,STEM,White,680,5,Consulting,NA
5920,Male,FALSE,3.25,Business,Asian,660,5,Investment Banking,NA
5921,Female,FALSE,3.36,Humanities,Black,680,5,Health Care,NA
5922,Male,FALSE,3.26,Humanities,Black,620,4,Consulting,NA
5923,Female,TRUE,3.28,STEM,NA,640,5,PE/VC,NA
5924,Male,FALSE,3.14,STEM,Asian,610,5,Investment Banking,NA
5925,Female,FALSE,3.46,Humanities,Hispanic,670,5,Consulting,Admit
5926,Female,FALSE,3.36,Humanities,Asian,670,7,Nonprofit/Gov,NA
5927,Male,FALSE,3.47,STEM,Hispanic,670,4,Investment Banking,NA
5928,Female,FALSE,3.12,Humanities,Black,600,8,Consulting,NA
5929,Female,FALSE,3.35,STEM,Asian,580,3,Consulting,NA
5930,Male,FALSE,3.48,Humanities,Asian,760,8,Financial Services,Admit
5931,Female,FALSE,3.18,Humanities,Black,680,4,Investment Management,NA
5932,Male,FALSE,3.26,Humanities,Asian,670,3,CPG,Admit
5933,Male,FALSE,3.26,Humanities,Asian,740,6,Nonprofit/Gov,Admit
5934,Male,FALSE,3.35,STEM,White,630,4,PE/VC,NA
5935,Male,FALSE,3.18,STEM,Black,670,4,Nonprofit/Gov,NA
5936,Female,FALSE,3.4,STEM,Asian,690,5,PE/VC,NA
5937,Female,TRUE,3.21,Humanities,NA,670,5,Consulting,NA
5938,Male,FALSE,3.36,Humanities,Asian,680,5,PE/VC,NA
5939,Female,FALSE,3.21,STEM,Black,610,5,Health Care,NA
5940,Male,FALSE,3.27,Humanities,Asian,670,5,Financial Services,Admit
5941,Male,FALSE,3.32,Humanities,Asian,750,4,Technology,NA
5942,Male,FALSE,3.64,Business,White,740,6,Financial Services,NA
5943,Male,FALSE,3.22,Humanities,Asian,620,5,PE/VC,NA
5944,Male,FALSE,2.9,STEM,White,570,5,PE/VC,NA
5945,Female,FALSE,3.14,Business,White,630,5,Investment Banking,NA
5946,Male,TRUE,3.13,Business,NA,600,5,Financial Services,NA
5947,Male,FALSE,3.24,STEM,White,580,3,Consulting,NA
5948,Female,FALSE,3.3,STEM,Asian,590,4,PE/VC,NA
5949,Male,TRUE,3.36,Humanities,NA,650,6,Nonprofit/Gov,NA
5950,Male,FALSE,3.15,STEM,Other,650,6,PE/VC,NA
5951,Male,TRUE,3.44,Business,NA,740,6,Nonprofit/Gov,NA
5952,Male,TRUE,3.21,STEM,NA,610,5,Financial Services,NA
5953,Male,TRUE,3.25,STEM,NA,620,7,Consulting,NA
5954,Male,FALSE,3.39,STEM,Hispanic,680,5,Retail,Admit
5955,Male,FALSE,3.36,Humanities,Asian,700,6,Other,NA
5956,Female,FALSE,3.16,STEM,Hispanic,640,5,Nonprofit/Gov,NA
5957,Female,TRUE,3.09,STEM,NA,630,5,Consulting,NA
5958,Female,TRUE,3.4,Business,NA,720,4,Health Care,NA
5959,Female,FALSE,3.2,Humanities,White,580,6,Consulting,NA
5960,Male,TRUE,3.31,Humanities,NA,660,5,Investment Management,Admit
5961,Female,FALSE,3.15,Humanities,Asian,660,5,Consulting,NA
5962,Female,TRUE,3.25,STEM,NA,570,4,Financial Services,NA
5963,Male,TRUE,3.28,Humanities,NA,640,5,Technology,NA
5964,Male,FALSE,3.4,STEM,Black,690,5,Technology,NA
5965,Male,FALSE,3.07,Humanities,Asian,620,5,Consulting,NA
5966,Female,FALSE,3.31,Business,White,630,7,Other,NA
5967,Female,FALSE,3.22,Humanities,Asian,660,5,Consulting,Admit
5968,Male,FALSE,3.24,Business,Black,600,4,Technology,NA
5969,Male,FALSE,3.15,Humanities,Asian,680,5,PE/VC,NA
5970,Female,TRUE,3.14,Humanities,NA,620,4,Financial Services,NA
5971,Male,FALSE,3.29,Humanities,Black,620,6,Nonprofit/Gov,NA
5972,Female,FALSE,3.62,Humanities,Other,710,5,Technology,NA
5973,Male,TRUE,3,Humanities,NA,610,4,Other,NA
5974,Male,FALSE,3.25,Humanities,White,630,5,Investment Banking,NA
5975,Male,TRUE,3.05,Humanities,NA,610,4,Investment Banking,NA
5976,Male,FALSE,3.1,Humanities,White,620,5,Investment Banking,NA
5977,Male,FALSE,3.2,Humanities,Black,720,4,Nonprofit/Gov,NA
5978,Male,FALSE,3.18,Business,Black,600,5,Investment Banking,NA
5979,Male,FALSE,3.2,Humanities,Hispanic,620,6,Technology,NA
5980,Female,FALSE,3.11,Humanities,Black,650,5,Investment Management,NA
5981,Male,TRUE,3.33,Business,NA,650,3,Technology,NA
5982,Male,FALSE,3.17,Business,Asian,650,6,CPG,NA
5983,Female,TRUE,3.17,Business,NA,650,5,Consulting,NA
5984,Female,FALSE,3.45,STEM,Black,740,5,Investment Banking,NA
5985,Female,TRUE,3.35,STEM,NA,640,4,Consulting,NA
5986,Male,TRUE,3.23,STEM,NA,630,5,Health Care,NA
5987,Female,TRUE,3.23,STEM,NA,610,6,Consulting,NA
5988,Male,TRUE,3.3,STEM,NA,620,5,Consulting,NA
5989,Male,FALSE,3.14,Humanities,Asian,590,4,Real Estate,NA
5990,Male,TRUE,3.09,Business,NA,650,3,PE/VC,NA
5991,Male,TRUE,3.13,STEM,NA,640,5,Investment Banking,NA
5992,Female,FALSE,3.36,STEM,Asian,650,5,PE/VC,NA
5993,Female,FALSE,3.44,STEM,White,720,5,Nonprofit/Gov,Admit
5994,Male,FALSE,3.16,STEM,Other,600,5,Consulting,NA
5995,Female,FALSE,3.27,STEM,Asian,660,4,Consulting,Admit
5996,Female,TRUE,3.31,Business,NA,640,5,Nonprofit/Gov,NA
5997,Female,FALSE,3.23,Business,Black,710,5,Nonprofit/Gov,Admit
5998,Female,TRUE,3.12,STEM,NA,620,4,Technology,NA
5999,Male,FALSE,3.48,Business,Hispanic,730,6,Consulting,NA
6000,Female,FALSE,3.56,Humanities,Black,630,6,Consulting,NA
6001,Male,FALSE,3.24,Humanities,Black,610,5,Nonprofit/Gov,NA
6002,Female,TRUE,3.08,Business,NA,640,6,Consulting,NA
6003,Male,FALSE,3.35,Humanities,Asian,690,5,Other,NA
6004,Male,TRUE,3.18,Humanities,NA,710,4,Investment Banking,NA
6005,Male,FALSE,3.33,Humanities,Asian,640,3,Consulting,NA
6006,Male,FALSE,3.37,Humanities,Asian,690,6,Investment Banking,NA
6007,Male,FALSE,3.43,Business,Asian,670,3,Consulting,Waitlist
6008,Female,FALSE,3.13,Humanities,Asian,650,6,PE/VC,NA
6009,Female,FALSE,3.17,Humanities,Asian,640,5,Consulting,NA
6010,Male,FALSE,3.17,STEM,Asian,610,4,Other,NA
6011,Male,TRUE,3.2,Humanities,NA,620,7,Consulting,NA
6012,Male,FALSE,3.06,STEM,White,600,5,Financial Services,NA
6013,Male,FALSE,3.29,Humanities,Asian,640,5,Investment Banking,NA
6014,Female,FALSE,3.17,Humanities,Hispanic,640,6,Other,NA
6015,Female,FALSE,3.31,Business,White,670,6,Investment Banking,NA
6016,Male,FALSE,3.03,STEM,White,570,4,Investment Banking,NA
6017,Female,FALSE,3.41,Humanities,White,670,3,Consulting,NA
6018,Female,FALSE,3.17,Business,Black,640,4,Investment Management,NA
6019,Male,TRUE,3.47,Business,NA,770,6,Financial Services,Admit
6020,Female,FALSE,3.14,STEM,White,620,3,Investment Banking,NA
6021,Male,FALSE,3.13,STEM,Asian,670,5,Investment Banking,NA
6022,Female,TRUE,3.36,Business,NA,620,5,Consulting,NA
6023,Male,TRUE,3.18,Humanities,NA,650,5,Consulting,NA
6024,Female,TRUE,3.53,Humanities,NA,710,6,Consulting,NA
6025,Male,TRUE,3.15,Business,NA,570,5,Investment Banking,NA
6026,Male,FALSE,3.05,Humanities,White,570,6,Technology,NA
6027,Female,FALSE,3.47,Humanities,Black,780,5,Consulting,NA
6028,Female,FALSE,3.26,Humanities,Asian,710,4,Technology,NA
6029,Male,FALSE,3.47,Business,White,720,7,PE/VC,NA
6030,Male,TRUE,3.48,STEM,NA,640,5,Technology,NA
6031,Male,TRUE,3.18,STEM,NA,590,5,PE/VC,NA
6032,Female,FALSE,3.21,Humanities,White,630,7,Technology,NA
6033,Male,TRUE,3.26,STEM,NA,660,5,Consulting,Admit
6034,Female,FALSE,3.23,Business,White,710,5,Nonprofit/Gov,NA
6035,Male,TRUE,3.42,Business,NA,670,4,Consulting,Waitlist
6036,Female,FALSE,3.26,STEM,Black,570,4,Consulting,NA
6037,Male,FALSE,3.14,STEM,Black,670,5,Consulting,NA
6038,Female,TRUE,3.3,Humanities,NA,680,5,Health Care,NA
6039,Male,FALSE,3.45,Humanities,Black,720,8,Investment Banking,NA
6040,Male,FALSE,3.23,Humanities,White,670,6,Consulting,NA
6041,Female,FALSE,3.43,STEM,Other,640,2,Financial Services,NA
6042,Female,FALSE,3.29,Humanities,White,680,4,Technology,NA
6043,Male,FALSE,3.23,Business,White,620,6,Technology,NA
6044,Female,TRUE,3.28,STEM,NA,650,5,Consulting,NA
6045,Male,FALSE,3.26,Business,Hispanic,660,5,Investment Banking,NA
6046,Male,FALSE,3.36,STEM,Other,740,7,Consulting,NA
6047,Male,FALSE,3.41,STEM,White,710,5,Technology,Admit
6048,Male,FALSE,3.39,Humanities,Black,660,5,Retail,NA
6049,Male,FALSE,3.45,Humanities,Black,660,5,Consulting,NA
6050,Male,FALSE,3.19,Humanities,White,670,5,CPG,NA
6051,Male,FALSE,3.42,Humanities,White,670,5,Investment Banking,Admit
6052,Male,FALSE,3.3,Humanities,Hispanic,650,6,Consulting,NA
6053,Male,TRUE,3.21,Humanities,NA,620,4,Investment Banking,NA
6054,Female,FALSE,2.89,Business,Black,630,4,Financial Services,NA
6055,Male,TRUE,3.4,Business,NA,630,4,Investment Banking,NA
6056,Female,TRUE,3.17,Humanities,NA,640,7,Technology,NA
6057,Female,TRUE,3.25,Business,NA,650,7,Consulting,NA
6058,Male,TRUE,3.53,Humanities,NA,700,5,Consulting,NA
6059,Male,FALSE,3.4,Business,Black,680,6,PE/VC,NA
6060,Male,FALSE,3.22,STEM,Asian,600,5,Consulting,NA
6061,Male,FALSE,3.13,STEM,White,630,6,Health Care,NA
6062,Male,FALSE,3.02,Humanities,Black,670,6,Technology,NA
6063,Male,TRUE,3.29,STEM,NA,730,5,Technology,NA
6064,Female,FALSE,3.17,Humanities,Hispanic,610,4,Technology,NA
6065,Male,FALSE,3.6,STEM,Black,700,5,Health Care,NA
6066,Male,FALSE,3.4,Humanities,Black,760,5,Technology,NA
6067,Female,TRUE,3.09,Humanities,NA,620,7,Investment Banking,NA
6068,Female,TRUE,3.31,STEM,NA,710,6,Nonprofit/Gov,NA
6069,Male,TRUE,3.24,Humanities,NA,610,4,Consulting,NA
6070,Female,FALSE,3.2,Business,Black,610,4,PE/VC,NA
6071,Female,TRUE,3.24,STEM,NA,680,6,Investment Banking,Admit
6072,Male,FALSE,3.35,Humanities,Hispanic,720,5,Technology,NA
6073,Male,FALSE,3.29,Humanities,White,620,4,PE/VC,NA
6074,Male,FALSE,3.52,Humanities,Asian,720,7,Investment Banking,NA
6075,Male,FALSE,3.49,Business,Hispanic,640,5,Investment Banking,NA
6076,Male,TRUE,3.35,STEM,NA,680,6,Investment Management,NA
6077,Female,FALSE,3.16,Humanities,Other,600,6,Health Care,NA
6078,Male,FALSE,3.33,STEM,Black,680,3,Consulting,NA
6079,Female,FALSE,3.39,Humanities,Hispanic,640,5,Other,NA
6080,Male,FALSE,3.18,STEM,Black,640,4,Other,NA
6081,Female,FALSE,3.42,Humanities,Asian,620,6,Financial Services,NA
6082,Male,FALSE,3.16,STEM,White,620,3,Consulting,NA
6083,Male,FALSE,3.14,Humanities,Hispanic,620,6,Consulting,NA
6084,Female,FALSE,3.23,Humanities,White,610,6,Technology,NA
6085,Male,FALSE,3.15,Humanities,White,590,8,Technology,NA
6086,Male,FALSE,3.32,Business,White,660,7,Consulting,NA
6087,Male,FALSE,3.17,STEM,Black,590,4,Consulting,NA
6088,Male,TRUE,3.34,Humanities,NA,680,5,Technology,NA
6089,Male,TRUE,3.33,STEM,NA,710,5,Real Estate,Waitlist
6090,Male,FALSE,3.5,STEM,White,700,3,Consulting,Admit
6091,Male,TRUE,3.54,STEM,NA,750,5,Other,NA
6092,Male,TRUE,3.32,Business,NA,670,6,PE/VC,NA
6093,Male,FALSE,3.54,Humanities,White,700,6,Consulting,Admit
6094,Male,FALSE,3.03,Humanities,White,620,4,Consulting,NA
6095,Male,FALSE,3.17,Humanities,Asian,600,5,PE/VC,NA
6096,Female,FALSE,3.58,Humanities,White,750,5,Nonprofit/Gov,NA
6097,Male,TRUE,3.03,STEM,NA,650,5,Consulting,NA
6098,Female,FALSE,3.35,Humanities,White,650,5,Consulting,NA
6099,Male,FALSE,3.11,Humanities,Black,570,6,PE/VC,NA
6100,Female,TRUE,3.14,Business,NA,620,5,Nonprofit/Gov,NA
6101,Male,FALSE,3.38,STEM,Asian,700,7,Financial Services,Admit
6102,Male,TRUE,3.28,Business,NA,600,5,Consulting,NA
6103,Female,TRUE,3.29,STEM,NA,590,4,Financial Services,NA
6104,Female,FALSE,3.37,Business,Asian,720,6,Investment Banking,Admit
6105,Male,FALSE,3.36,Humanities,White,630,6,Consulting,NA
6106,Female,TRUE,3.51,Humanities,NA,700,4,Nonprofit/Gov,NA
6107,Female,FALSE,3.66,Business,White,690,5,Nonprofit/Gov,NA
6108,Male,FALSE,3.26,Humanities,White,680,5,Nonprofit/Gov,NA
6109,Female,FALSE,3.03,Humanities,Asian,640,5,Technology,NA
6110,Female,TRUE,3.42,Humanities,NA,660,7,Consulting,Admit
6111,Female,TRUE,3.19,STEM,NA,640,6,Other,NA
6112,Male,FALSE,3.05,Humanities,White,610,5,Investment Banking,NA
6113,Male,FALSE,3.14,STEM,Black,640,6,Health Care,NA
6114,Male,FALSE,3.12,Business,White,660,3,Technology,NA
6115,Female,FALSE,3.38,Business,Hispanic,690,7,Technology,Admit
6116,Female,FALSE,3.15,STEM,Black,610,5,Consulting,NA
6117,Female,TRUE,3.44,STEM,NA,570,3,Other,NA
